"Fecha","Casos acumulados a la fecha","Muertes acumuladas a la fecha","nCFR","nCFR_LQ","nCFR_UQ","cCFR","cCFR_LQ","cCFR_UQ","Tasa_de_no_reportados","Cota_inferior_IC","Cota_superior_IC"
2020-04-14,385,5,0.012987012987013,0.0042299331007716,0.0300456343363498,0.0293195627445176,0.00956085731773154,0.0669138532880431,0.477496889090469,0.179335061580504,1
2020-04-15,390,5,0.0128205128205128,0.00417553669225421,0.0296637370136635,0.0273643881807047,0.00892977655028724,0.0626065841288584,0.511613850364531,0.191673130980941,1
2020-04-16,399,5,0.012531328320802,0.00408106905184062,0.0290002383085571,0.0256977111404402,0.00837685054137607,0.0588201911637207,0.544795601580576,0.204011577701254,1
2020-04-17,412,6,0.0145631067961165,0.00536266193063186,0.0314268398417062,0.0291114440264163,0.0107622877908548,0.0623144353576113,0.480910530830973,0.1925717521331,1
2020-04-18,416,6,0.0144230769230769,0.00531092295398601,0.0311272324523119,0.027598677397769,0.0102131568853685,0.059207427288017,0.507270685410878,0.202677274620049,1
2020-04-19,421,6,0.0142517814726841,0.00524763645298547,0.0307606615505733,0.0262649325968569,0.00971734445103614,0.0563954825309261,0.533030113379213,0.212783000720305,1
2020-04-20,424,6,0.0141509433962264,0.00521038339373448,0.0305448339780895,0.0250867747416676,0.00926744430744832,0.0538384813895648,0.558062969200534,0.222888901957883,1
2020-04-21,432,6,0.0138888888888889,0.00511357971312167,0.0299838278198968,0.024043908099753,0.00885736127711364,0.0515032611053079,0.582268071476442,0.232994954930403,1
2020-04-22,445,6,0.0134831460674157,0.00496372075011234,0.029114869209798,0.0231121049222397,0.00851483457933629,0.0495494323351737,0.605743182938239,0.242182391088294,1
2020-04-23,454,7,0.0154185022026432,0.00622092520764572,0.0315088125960892,0.0259766344277597,0.010524937647473,0.0528785623177236,0.538945876107761,0.226935065441026,1
2020-04-24,460,8,0.0173913043478261,0.00753747896115417,0.0339791152485506,0.0286517007479743,0.0124589327120022,0.0557149497561377,0.488627189120346,0.215382048310616,1
2020-04-25,465,8,0.0172043010752688,0.00745611855093809,0.0336168142775696,0.0276992438547694,0.012025138006254,0.0538132171927603,0.505428959483651,0.222993543705363,1
2020-04-26,473,8,0.0169133192389006,0.00732953328161689,0.0330529324427873,0.0268241765253716,0.0116597663742604,0.0522093341154428,0.521917233386759,0.229843958045245,1
2020-04-27,477,8,0.0167714884696017,0.00726783891236189,0.0327780259695121,0.0260180281035298,0.0113159435374872,0.0506982776725239,0.538088434077011,0.236694431268687,1
2020-04-28,477,9,0.0188679245283019,0.00866301828306839,0.0355140559370448,0.0284357597477348,0.013062720705498,0.0532093418432862,0.492337821257449,0.225524308031149,1
